record_id,product_name,product_id,field_name,image_index,file_token,file_name,file_size,file_type,download_url,tmp_url,local_path,download_success
recuQC9P8FWVK0,乐事马铃薯片,20250711-320,标签照片,0,KzmlbmCGHoQu1OxDnV2cXKejnFf,image.png,219220,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/KzmlbmCGHoQu1OxDnV2cXKejnFf/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=KzmlbmCGHoQu1OxDnV2cXKejnFf&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-320_标签照片_0.png,True
recuQC9PvSsoHr,乐事马铃薯片,20250711-321,正面图片,0,ChHobFUtFozrJExVe0TcZc4hnDe,image.png,630450,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/ChHobFUtFozrJExVe0TcZc4hnDe/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=ChHobFUtFozrJExVe0TcZc4hnDe&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-321_正面图片_0.png,True
recuQC9PvSsoHr,乐事马铃薯片,20250711-321,背面图片,0,TkHDb2Gefoath3xFq6OcJhzGnRc,image.png,538164,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/TkHDb2Gefoath3xFq6OcJhzGnRc/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=TkHDb2Gefoath3xFq6OcJhzGnRc&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-321_背面图片_0.png,True
recuQC9PvSsoHr,乐事马铃薯片,20250711-321,标签照片,0,AJCdbb9d7o31KlxnZh2cg8eenqb,image.png,138356,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/AJCdbb9d7o31KlxnZh2cg8eenqb/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=AJCdbb9d7o31KlxnZh2cg8eenqb&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-321_标签照片_0.png,True
recuQC9PSBnB8q,乐事马铃薯片,20250711-322,正面图片,0,MtwVbGXmooVzR8xTy7Ec9B92n7b,image.png,642964,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/MtwVbGXmooVzR8xTy7Ec9B92n7b/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=MtwVbGXmooVzR8xTy7Ec9B92n7b&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-322_正面图片_0.png,True
recuQC9PSBnB8q,乐事马铃薯片,20250711-322,背面图片,0,NctmbPxgcoOBLkxu4w0cZOGbnWh,image.png,487078,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/NctmbPxgcoOBLkxu4w0cZOGbnWh/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=NctmbPxgcoOBLkxu4w0cZOGbnWh&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-322_背面图片_0.png,True
recuQC9PSBnB8q,乐事马铃薯片,20250711-322,标签照片,0,GoVpbEpbJoRn2kxLDd1cLhi5n4b,image.png,133175,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/GoVpbEpbJoRn2kxLDd1cLhi5n4b/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=GoVpbEpbJoRn2kxLDd1cLhi5n4b&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-322_标签照片_0.png,True
recuQC9QAB4nj8,乐事马铃薯片,20250711-323,正面图片,0,WSopbfQChoODS7xbvhacaqb0nMe,image.png,431308,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/WSopbfQChoODS7xbvhacaqb0nMe/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=WSopbfQChoODS7xbvhacaqb0nMe&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-323_正面图片_0.png,True
recuQC9QAB4nj8,乐事马铃薯片,20250711-323,标签照片,0,L6dqbnxxFojIIyxTOe9cJAM3nib,image.png,395615,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/L6dqbnxxFojIIyxTOe9cJAM3nib/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=L6dqbnxxFojIIyxTOe9cJAM3nib&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-323_标签照片_0.png,True
recuQC9R01dtWT,乐事马铃薯片,20250711-324,正面图片,0,Zdnmb7MZ9o6wBdxFg1Gc2B6AnKc,image.png,414138,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/Zdnmb7MZ9o6wBdxFg1Gc2B6AnKc/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=Zdnmb7MZ9o6wBdxFg1Gc2B6AnKc&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-324_正面图片_0.png,True
recuQC9R01dtWT,乐事马铃薯片,20250711-324,标签照片,0,VpP4bhX2goyHi7xCCj6cU72Jnhg,image.png,453189,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/VpP4bhX2goyHi7xCCj6cU72Jnhg/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=VpP4bhX2goyHi7xCCj6cU72Jnhg&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-324_标签照片_0.png,True
recuQC9RoV3PyK,乐事马铃薯片,20250711-325,正面图片,0,Sp04bWaTToJ2Xfxn2Dvcu6cZnzh,image.png,472177,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/Sp04bWaTToJ2Xfxn2Dvcu6cZnzh/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=Sp04bWaTToJ2Xfxn2Dvcu6cZnzh&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-325_正面图片_0.png,True
recuQC9RoV3PyK,乐事马铃薯片,20250711-325,背面图片,0,OnH5bBYNJotessxBcgwcrmeRnlf,image.png,431177,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/OnH5bBYNJotessxBcgwcrmeRnlf/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=OnH5bBYNJotessxBcgwcrmeRnlf&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-325_背面图片_0.png,True
recuQC9RoV3PyK,乐事马铃薯片,20250711-325,标签照片,0,K2hobxzEroK3G4xWLi6cp9zanZg,image.png,298649,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/K2hobxzEroK3G4xWLi6cp9zanZg/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=K2hobxzEroK3G4xWLi6cp9zanZg&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-325_标签照片_0.png,True
recuQCbd2MdtHC,乐事马铃薯片,20250711-328,正面图片,0,KMgSb73bsoYn77xGuitc1CDHndd,image.png,511172,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/KMgSb73bsoYn77xGuitc1CDHndd/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=KMgSb73bsoYn77xGuitc1CDHndd&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-328_正面图片_0.png,True
recuQCbd2MdtHC,乐事马铃薯片,20250711-328,背面图片,0,RO7WbEQVQoSLLyxkAB1cJTZ6nNN,image.png,393662,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/RO7WbEQVQoSLLyxkAB1cJTZ6nNN/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=RO7WbEQVQoSLLyxkAB1cJTZ6nNN&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-328_背面图片_0.png,True
recuQCbd2MdtHC,乐事马铃薯片,20250711-328,标签照片,0,DISFboPJoo66WUxQMsHcGjJBn2g,image.png,223889,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/DISFboPJoo66WUxQMsHcGjJBn2g/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=DISFboPJoo66WUxQMsHcGjJBn2g&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-328_标签照片_0.png,True
recuQCbd2MdtHC,乐事马铃薯片,20250711-328,标签照片,1,KywhbEU08onLugxEzwacq5hPnyh,image.png,390041,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/KywhbEU08onLugxEzwacq5hPnyh/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=KywhbEU08onLugxEzwacq5hPnyh&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-328_标签照片_1.png,True
recuQCbvAalxmm,乐事马铃薯片,20250711-329,正面图片,0,MN87bdDr8oQyCrxq6rAccp8Xnhe,image.png,697542,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/MN87bdDr8oQyCrxq6rAccp8Xnhe/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=MN87bdDr8oQyCrxq6rAccp8Xnhe&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-329_正面图片_0.png,True
recuQCbvAalxmm,乐事马铃薯片,20250711-329,背面图片,0,NuOhbBXkYor6GhxCL2YcbMdjnod,image.png,469603,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/NuOhbBXkYor6GhxCL2YcbMdjnod/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=NuOhbBXkYor6GhxCL2YcbMdjnod&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-329_背面图片_0.png,True
recuQCbvAalxmm,乐事马铃薯片,20250711-329,标签照片,0,EXL0beXjEoe3fXx5tjuc5BJlnTc,image.png,288488,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/EXL0beXjEoe3fXx5tjuc5BJlnTc/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=EXL0beXjEoe3fXx5tjuc5BJlnTc&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-329_标签照片_0.png,True
recZEAWWB1,盛耳鲜炖速食元气满满五红粥,20250709-052,正面图片,0,GincbhkEoo7OFoxZFdccfsApnPe,image.png,517838,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/GincbhkEoo7OFoxZFdccfsApnPe/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=GincbhkEoo7OFoxZFdccfsApnPe&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250709-052_正面图片_0.png,True
recZEAWWB1,盛耳鲜炖速食元气满满五红粥,20250709-052,背面图片,0,DsJEbZmAuodOsjxuTiIcwG2YnVh,image.png,181072,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/DsJEbZmAuodOsjxuTiIcwG2YnVh/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=DsJEbZmAuodOsjxuTiIcwG2YnVh&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250709-052_背面图片_0.png,True
recZEAWWB1,盛耳鲜炖速食元气满满五红粥,20250709-052,标签照片,0,GPyVbIFhWoVKhlxJUZUcKe5ZnAP,image.png,468600,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/GPyVbIFhWoVKhlxJUZUcKe5ZnAP/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=GPyVbIFhWoVKhlxJUZUcKe5ZnAP&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250709-052_标签照片_0.png,True
recZEAWWB1,盛耳鲜炖速食元气满满五红粥,20250709-052,外包装图片,0,TLCnbJnJMo6pGqxwWZscfLkpnwd,image.png,289153,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/TLCnbJnJMo6pGqxwWZscfLkpnwd/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=TLCnbJnJMo6pGqxwWZscfLkpnwd&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250709-052_外包装图片_0.png,True
recusdDm8K,压榨一级花生油,20250709-053,正面图片,0,Vbc8bqY0LoEClnx3P72cIqPTnNf,微信图片_2025-07-09_100921_534.png,564797,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/Vbc8bqY0LoEClnx3P72cIqPTnNf/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=Vbc8bqY0LoEClnx3P72cIqPTnNf&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250709-053_正面图片_0.png,True
recusdDm8K,压榨一级花生油,20250709-053,标签照片,0,UheQbr8eRo9SZyxF9DVcnAirnQd,微信图片_2025-07-09_100926_759.png,46868,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/UheQbr8eRo9SZyxF9DVcnAirnQd/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=UheQbr8eRo9SZyxF9DVcnAirnQd&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250709-053_标签照片_0.png,True
recusdDm8K,压榨一级花生油,20250709-053,外包装图片,0,AWBbbCnsmoPRaQxFFfacdMwunlT,微信图片_2025-07-09_100916_623.jpg,106153,image/jpeg,https://open.feishu.cn/open-apis/drive/v1/medias/AWBbbCnsmoPRaQxFFfacdMwunlT/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=AWBbbCnsmoPRaQxFFfacdMwunlT&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250709-053_外包装图片_0.jpg,True
rec189xRcX,盛耳桂圆红枣银耳粥,20250709-054,正面图片,0,Qdd3bx05qoqg8WxqLM0cbextnMf,image.png,434092,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/Qdd3bx05qoqg8WxqLM0cbextnMf/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=Qdd3bx05qoqg8WxqLM0cbextnMf&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250709-054_正面图片_0.png,True
rec189xRcX,盛耳桂圆红枣银耳粥,20250709-054,标签照片,0,S8qwbmN5boMrjaxZ9bFcetAWnbb,image.png,686336,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/S8qwbmN5boMrjaxZ9bFcetAWnbb/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=S8qwbmN5boMrjaxZ9bFcetAWnbb&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250709-054_标签照片_0.png,True
rec189xRcX,盛耳桂圆红枣银耳粥,20250709-054,外包装图片,0,FsVqbHOkbo5AkvxhUOBcLiyknIh,image.png,376797,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/FsVqbHOkbo5AkvxhUOBcLiyknIh/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=FsVqbHOkbo5AkvxhUOBcLiyknIh&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250709-054_外包装图片_0.png,True
recWSuLZNV,零反式脂肪葵花籽油,20250709-055,正面图片,0,EumrbHH4yo7FcQxJuFnc7HMRn4g,微信图片_2025-07-09_101411_205.jpg,166967,image/jpeg,https://open.feishu.cn/open-apis/drive/v1/medias/EumrbHH4yo7FcQxJuFnc7HMRn4g/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=EumrbHH4yo7FcQxJuFnc7HMRn4g&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250709-055_正面图片_0.jpg,True
recWSuLZNV,零反式脂肪葵花籽油,20250709-055,标签照片,0,GefWbey10ob78hxSdmKcG7KgnKf,微信图片_2025-07-09_101405_349.png,156445,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/GefWbey10ob78hxSdmKcG7KgnKf/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=GefWbey10ob78hxSdmKcG7KgnKf&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250709-055_标签照片_0.png,True
recWSuLZNV,零反式脂肪葵花籽油,20250709-055,外包装图片,0,CsL0b6Dc0oQdkKxh8tbcaoWynuf,微信图片_2025-07-09_101414_340.jpg,142480,image/jpeg,https://open.feishu.cn/open-apis/drive/v1/medias/CsL0b6Dc0oQdkKxh8tbcaoWynuf/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=CsL0b6Dc0oQdkKxh8tbcaoWynuf&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250709-055_外包装图片_0.jpg,True
recQtX1bHJ,100%椰子水,20250709-056,正面图片,0,DPBvbb9ARoMuWdxB9Azc4rhpn8d,537175bc6980bbd5e0f4541e73150df5_compress.jpg,260218,image/jpeg,https://open.feishu.cn/open-apis/drive/v1/medias/DPBvbb9ARoMuWdxB9Azc4rhpn8d/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=DPBvbb9ARoMuWdxB9Azc4rhpn8d&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250709-056_正面图片_0.jpg,True
recQtX1bHJ,100%椰子水,20250709-056,标签照片,0,NjDXbvfgfo69wxxh7LHcW1ECn2c,椰子水1-标2.jpg,297883,image/jpeg,https://open.feishu.cn/open-apis/drive/v1/medias/NjDXbvfgfo69wxxh7LHcW1ECn2c/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=NjDXbvfgfo69wxxh7LHcW1ECn2c&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250709-056_标签照片_0.jpg,True
recQtX1bHJ,100%椰子水,20250709-056,标签照片,1,P1ZRbwdcGoxfuCx0RiQcwqT1nsc,椰子水1-标1.jpg,564259,image/jpeg,https://open.feishu.cn/open-apis/drive/v1/medias/P1ZRbwdcGoxfuCx0RiQcwqT1nsc/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=P1ZRbwdcGoxfuCx0RiQcwqT1nsc&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250709-056_标签照片_1.jpg,True
